id_leitura;data_leitura;id_sensor;tipo_equipamento;temp_ambiente;temp_processo;rotacao_rpm;pressao_hidraulica_bar;vibracao_acumulada;status_falha;alerta_fadiga_material;alerta_sobreaquecimento;alerta_pressao_critica;alerta_sobrecarga_eixo;alerta_falha_eletronica;observacoes_operador
7493;08/11/2024 03:59;M22352;M;3003;3117;13190;514;170;0;0;0;0;0;0;
7494;08/11/2024 04:59;L54673;L;3002;3117;14480;542;173;0;0;0;0;0;0;
7495;08/11/2024 05:59;L54674;L;3002;3118;14360;482;175;0;0;0;0;0;0;
7496;08/11/2024 06:59;L54675;L;3003;3119;16090;340;177;0;0;0;0;0;0;
7497;08/11/2024 07:59;L54676;L;3002;3118;14640;445;179;0;0;0;0;0;0;
7498;08/11/2024 08:59;M22357;M;3003;3118;14830;451;181;0;0;0;0;0;0;
7499;08/11/2024 09:59;M22358;M;3002;3118;17480;285;184;0;0;0;0;0;0;
7500;08/11/2024 10:59;L54679;L;3003;3118;17460;263;187;0;0;0;0;0;0;
7501;08/11/2024 11:59;L54680;L;3002;3118;14100;514;189;0;0;0;0;0;0;
7502;08/11/2024 12:59;L54681;L;3002;3117;16400;308;191;0;0;0;0;0;0;
7503;08/11/2024 13:59;H36916;H;3003;3117;16550;299;193;0;0;0;0;0;0;
7504;08/11/2024 14:59;M22363;M;3003;3117;16460;289;198;0;0;0;0;0;0;
7505;08/11/2024 15:59;L54684;L;3004;3118;15890;420;201;0;0;0;0;0;0;Verificar vibração
7506;08/11/2024 16:59;L54685;L;3005;3119;15460;394;203;0;0;0;0;0;0;
7507;08/11/2024 17:59;L54686;L;3005;3119;15110;418;205;0;0;0;0;0;0;
7508;08/11/2024 18:59;L54687;L;3005;3119;17500;283;207;0;0;0;0;0;0;
7509;08/11/2024 19:59;M22368;M;3005;3119;17300;275;209;0;0;0;0;0;0;
7510;08/11/2024 20:59;L54689;L;3006;3119;13720;601;212;1;0;0;0;1;0;
7511;08/11/2024 21:59;L54690;L;3005;3118;15240;389;214;1;10;0;0;0;0;
7512;08/11/2024 22:59;L54691;L;3004;3118;16010;361;0;0;0;0;0;0;0;
7513;08/11/2024 23:59;M22372;M;3005;3118;16360;;2;0;0;0;0;0;0;
7514;09/11/2024 00:59;L54693;L;3004;3118;22610;149;5;0;0;0;0;0;0;
7515;09/11/2024 01:59;L54694;L;3004;3118;16360;323;7;0;0;0;0;0;0;Verificar vibração
7516;09/11/2024 02:59;M22375;M;3004;3119;13350;583;9;0;0;0;0;0;0;
7517;09/11/2024 03:59;M22376;M;3003;3117;12360;575;12;0;0;0;0;0;0;
7518;09/11/2024 04:59;L54697;L;3003;3117;14450;473;15;0;0;0;0;0;0;
7519;09/11/2024 05:59;L54698;L;;3115;15000;408;17;0;0;0;0;0;0;
7520;09/11/2024 06:59;L54699;L;3002;3116;19990;210;19;0;0;0;0;0;0;
7521;09/11/2024 07:59;L54700;L;3002;3116;15290;355;21;0;0;0;0;0;0;
7522;09/11/2024 08:59;M22381;M;3002;3116;14670;407;23;0;0;0;0;0;0;
7523;09/11/2024 09:59;L54702;L;3001;3115;13340;540;26;0;0;0;0;0;0;
7524;09/11/2024 10:59;M22383;M;3001;3115;13430;462;28;0;0;0;0;0;0;
7525;09/11/2024 11:59;L54704;L;3002;3115;16390;311;31;0;0;0;0;0;0;
7526;09/11/2024 12:59;H36939;H;3001;3115;13830;491;33;0;0;0;0;0;0;
7527;09/11/2024 13:59;L54706;L;3001;3114;16600;314;38;0;0;0;0;0;0;
7528;09/11/2024 14:59;L54707;L;3001;3113;14700;452;40;0;0;;0;0;0;
7529;09/11/2024 15:59;M22388;M;3001;3113;17480;266;42;0;0;0;0;0;0;
7530;09/11/2024 16:59;L54709;L;3001;3114;14670;357;45;0;0;0;0;0;0;
7531;09/11/2024 17:59;M22390;M;3001;3114;16170;393;47;0;0;0;0;0;0;
7532;09/11/2024 18:59;H36945;H;3001;3114;13770;567;50;0;0;0;0;0;0;
7533;09/11/2024 19:59;M22392;M;3000;3113;16290;321;55;0;0;0;0;0;0;
7534;09/11/2024 20:59;L54713;L;3000;3112;15040;379;58;0;;0;0;0;0;
7535;09/11/2024 21:59;L54714;L;3000;3112;14180;473;60;0;0;0;0;0;0;
7536;09/11/2024 22:59;L54715;L;3000;3112;16290;317;62;0;0;0;0;0;0;
7537;09/11/2024 23:59;L54716;L;3001;3113;25790;125;64;1;0;0;10;0;0;
7538;10/11/2024 00:59;L54717;L;3001;3113;13050;647;66;0;0;0;0;0;0;
7539;10/11/2024 01:59;M22398;M;3002;3114;14500;385;68;0;0;0;0;0;0;
7540;10/11/2024 02:59;L54719;L;3002;3113;14870;369;71;0;0;0;0;0;0;
7541;10/11/2024 03:59;M22400;M;3002;3113;15870;312;73;0;0;0;0;0;0;
7542;10/11/2024 04:59;M22401;M;3003;3115;15280;409;76;0;0;0;0;0;0;
7543;10/11/2024 05:59;M22402;M;3004;3116;14010;499;79;0;0;0;0;0;0;
7544;10/11/2024 06:59;L54723;L;3003;3115;14460;450;82;0;0;0;0;0;0;
7545;10/11/2024 07:59;L54724;L;3002;3114;14250;442;84;0;0;0;0;0;0;Verificar vibração
7546;10/11/2024 08:59;L54725;L;3002;3114;18910;;86;0;0;0;0;0;0;
7547;10/11/2024 09:59;H36960;H;3002;3115;14540;428;88;0;0;0;0;0;0;
7548;10/11/2024 10:59;L54727;L;3001;3114;14300;409;93;0;0;0;0;0;0;
7549;10/11/2024 11:59;L54728;L;3002;3114;14950;436;95;0;0;0;0;0;0;
7550;10/11/2024 12:59;L54729;L;3003;3114;15440;416;97;0;0;0;0;0;0;
7551;10/11/2024 13:59;M22410;M;3003;3114;15540;343;99;0;0;0;0;0;0;
7552;10/11/2024 14:59;M22411;M;3002;3113;14910;373;102;0;0;0;0;0;0;
7553;10/11/2024 15:59;L54732;L;3003;3113;15250;407;105;0;0;0;0;0;0;
7554;10/11/2024 16:59;L54733;L;3003;3113;15050;396;107;0;0;0;0;0;0;Verificar vibração
7555;10/11/2024 17:59;M22414;M;3003;3114;13710;502;109;0;0;0;0;0;0;
7556;10/11/2024 18:59;L54735;L;3003;3113;13320;605;112;0;0;0;0;0;0;
7557;10/11/2024 19:59;L54736;L;3003;3114;14710;370;114;0;0;0;0;0;0;
7558;10/11/2024 20:59;M22417;M;3004;3115;17500;273;116;0;0;0;0;0;0;
7559;10/11/2024 21:59;M22418;M;3003;3114;13860;481;119;0;0;0;0;0;0;
7560;10/11/2024 22:59;M22419;M;3004;3114;13550;562;122;0;0;0;0;0;0;
7561;10/11/2024 23:59;M22420;M;300,3;3113;13770;538;125;0;0;0;0;0;0;Verificar vibração
7562;11/11/2024 00:59;L54741;L;3003;3111;13880;494;128;0;0;0;0;0;0;
7563;11/11/2024 01:59;M22422;M;3003;3111;13500;587;130;0;0;0;0;0;0;
7564;11/11/2024 02:59;M22423;M;3004;3112;18310;234;133;0;0;0;0;0;0;
7565;11/11/2024 03:59;M22424;M;3003;3112;13810;652;136;1;0;0;10;0;0;
7566;11/11/2024 04:59;M22425;M;3003;3112;17830;256;139;0;0;0;0;0;0;
7567;11/11/2024 05:59;L54746;L;3003;3110;16130;347;142;0;0;0;0;0;0;
7568;11/11/2024 06:59;M22427;M;3002;3110;23700;147;144;0;0;0;0;0;0;
7569;11/11/2024 07:59;L54748;L;3002;3110;16270;337;147;0;0;0;0;0;0;
7570;11/11/2024 08:59;L54749;L;3002;3110;12550;;149;1;0;0;10;0;0;
7571;11/11/2024 09:59;H36984;H;3002;3110;17770;275;151;0;0;0;0;0;0;
7572;11/11/2024 10:59;L54751;L;3003;3111;16060;309;156;0;0;0;0;0;0;Verificar vibração
7573;11/11/2024 11:59;L54752;L;3003;3111;16760;286;158;0;0;0;0;0;0;
7574;11/11/2024 12:59;L54753;L;3003;3111;16050;371;160;0;0;0;0;0;0;
7575;11/11/2024 13:59;L54754;L;3004;3111;14870;;162;0;0;0;0;0;0;
7576;11/11/2024 14:59;L54755;L;3004;3112;14710;465;164;0;0;0;0;0;0;
7577;11/11/2024 15:59;M22436;M;3003;3111;14770;442;166;0;0;0;0;0;0;
7578;11/11/2024 16:59;L54757;L;3004;3112;15300;320;169;0;0;0;0;0;0;
7579;11/11/2024 17:59;L54758;L;3004;3112;16730;289;171;0;0;0;0;0;0;
7580;11/11/2024 18:59;L54759;L;3004;3112;14360;568;173;0;0;0;0;0;0;Verificar vibração
7581;11/11/2024 19:59;L54760;L;3004;3113;14950;512;175;0;0;0;0;0;0;
7582;11/11/2024 20:59;M22441;M;3004;3112;13660;561;177;0;0;0;0;0;0;
7583;11/11/2024 21:59;H36996;H;3004;3112;14890;;180;0;0;0;0;0;0;
7584;11/11/2024 22:59;L54763;L;3003;3111;14800;466;185;0;0;0;0;0;0;
7585;11/11/2024 23:59;L54764;L;3004;3112;14720;373;187;0;0;0;0;0;0;
7586;12/11/2024 00:59;L54765;L;3004;3111;13970;508;189;0;0;0;0;0;0;
7587;12/11/2024 01:59;L54766;L;3004;3111;15890;355;191;0;0;0;0;0;0;
7588;12/11/2024 02:59;L54767;L;3004;3111;14050;541;193;0;0;0;0;0;0;
7589;12/11/2024 03:59;L54768;L;3004;3111;20130;201;195;0;0;0;0;0;0;
7590;12/11/2024 04:59;L54769;L;3004;3110;18020;260;197;0;0;0;0;0;0;
7591;12/11/2024 05:59;M22450;M;3004;3110;14330;461;199;0;0;0;0;0;0;
7592;12/11/2024 06:59;M22451;M;3005;3111;12960;613;202;1;0;0;0;1;0;
7593;12/11/2024 07:59;M22452;M;3005;3112;15510;366;205;0;0;0;0;0;0;
7594;12/11/2024 08:59;L54773;L;3005;3112;12700;675;208;1;0;0;0;1;0;
7595;12/11/2024 09:59;L54774;L;3006;3113;15310;385;0;0;0;0;0;0;0;
7596;12/11/2024 10:59;H37009;H;3005;3112;13970;452;2;0;0;0;0;0;0;
7597;12/11/2024 11:59;L54776;L;3005;3111;15470;372;7;0;0;0;0;0;0;
7598;12/11/2024 12:59;L54777;L;3005;3110;20740;;9;0;0;0;0;0;0;
7599;12/11/2024 13:59;L54778;L;3005;3111;14910;426;11;0;0;0;0;0;0;
7600;12/11/2024 14:59;L54779;L;3005;3110;17590;283;13;0;0;0;0;0;0;
7601;12/11/2024 15:59;M22460;M;3004;3110;15950;354;15;0;0;0;0;0;0;
7602;12/11/2024 16:59;L54781;L;3004;3112;13510;620;18;0;0;0;0;0;0;Verificar vibração
7603;12/11/2024 17:59;L54782;L;3004;3112;17050;287;20;0;0;0;0;0;0;
7604;12/11/2024 18:59;L54783;L;3004;3112;14060;436;22;0;0;0;0;0;0;
7605;12/11/2024 19:59;L54784;low;3004;3113;16390;346;24;0;0;0;0;0;0;
7606;12/11/2024 20:59;H37019;H;3004;3113;20260;203;26;0;0;0;0;0;0;
7607;12/11/2024 21:59;M22466;M;3004;3113;13500;565;31;0;0;0;0;0;0;
7608;12/11/2024 22:59;M22467;M;3005;3113;14680;411;34;0;0;0;0;0;0;
7609;12/11/2024 23:59;L54788;L;3005;3114;16420;271;37;0;0;0;0;0;0;
7610;13/11/2024 00:59;L54789;L;3005;3113;14900;418;39;0;0;0;0;0;0;
7611;13/11/2024 01:59;M22470;M;3005;3113;15070;434;41;0;0;0;0;0;0;
7612;13/11/2024 02:59;L54791;L;3005;3114;16110;327;44;0;0;0;0;0;0;
7613;13/11/2024 03:59;M22472;M;3005;3114;17430;276;46;0;0;0;0;0;0;
7614;13/11/2024 04:59;L54793;L;3005;3113;14750;463;49;0;0;0;0;0;0;
7615;13/11/2024 05:59;L54794;L;3005;3114;14320;475;51;0;0;0;0;0;0;
7616;13/11/2024 06:59;L54795;L;3005;3114;14420;470;53;0;0;0;0;0;0;
7617;13/11/2024 07:59;M22476;M;3006;3114;14680;404;55;0;0;0;0;0;0;
7618;13/11/2024 08:59;L54797;L;3005;3114;15560;453;58;0;0;0;0;0;0;
7619;13/11/2024 09:59;M22478;M;3005;3114;13120;514;60;0;0;0;0;0;0;Verificar vibração
7620;13/11/2024 10:59;L54799;L;3006;3115;14590;470;63;0;0;0;0;0;0;
7621;13/11/2024 11:59;L54800;L;3005;3115;16510;369;65;0;0;0;0;0;0;
7622;13/11/2024 12:59;L54801;L;3005;3115;14900;384;67;0;0;0;0;0;0;
7623;13/11/2024 13:59;M22482;M;3006;3116;14730;315;69;0;0;0;0;0;0;
7624;13/11/2024 14:59;L54803;L;3006;3117;17340;299;72;0;0;0;0;0;0;
7625;13/11/2024 15:59;L54804;L;3006;3117;15070;455;74;0;0;0;0;0;0;
7626;13/11/2024 16:59;L54805;L;3006;3117;15560;349;76;0;0;0;0;0;0;
7627;13/11/2024 17:59;H37040;H;3005;3116;13510;535;78;0;0;0;0;0;0;
7628;13/11/2024 18:59;L54807;L;3005;3117;14450;448;83;0;0;0;0;0;0;
7629;13/11/2024 19:59;L54808;L;3005;3117;16190;327;85;0;0;0;0;0;0;Verificar vibração
7630;13/11/2024 20:59;M22489;M;3005;3117;12690;640;87;0;0;0;0;0;0;
7631;13/11/2024 21:59;L54810;L;3005;3116;15340;377;90;0;0;0;0;0;0;
7632;13/11/2024 22:59;L54811;L;3005;3116;14440;493;92;0;0;0;0;0;0;
7633;13/11/2024 23:59;L54812;L;3005;3116;17440;268;94;0;0;0;0;0;0;
7634;14/11/2024 00:59;L54813;L;3004;3115;14410;446;96;0;0;0;0;0;0;
7635;14/11/2024 01:59;M22494;M;3003;3113;15060;407;98;0;0;0;0;0;0;
7636;14/11/2024 02:59;L54815;L;3003;3114;15260;;101;0;0;0;0;0;0;
7637;14/11/2024 03:59;L54816;L;3004;3115;17040;297;103;0;0;0;0;0;0;Verificar vibração
7638;14/11/2024 04:59;H37051;H;3004;3114;14450;524;105;0;0;0;0;0;0;
7639;14/11/2024 05:59;L54818;L;3005;3115;16610;359;110;0;0;0;0;0;0;
7640;14/11/2024 06:59;L54819;L;3005;3114;14660;;112;0;0;0;0;0;0;
7641;14/11/2024 07:59;L54820;L;3004;3113;16080;351;114;0;0;0;0;0;0;
7642;14/11/2024 08:59;M22501;M;3004;3114;13520;573;116;0;0;0;0;0;0;
7643;14/11/2024 09:59;M22502;M;3004;3114;16040;317;119;0;0;0;0;0;0;
7644;14/11/2024 10:59;H37057;H;3004;3114;14270;507;122;0;0;0;0;0;0;
7645;14/11/2024 11:59;L54824;L;3004;3114;14240;446;127;0;0;0;0;0;0;
7646;14/11/2024 12:59;L54825;L;3004;3114;16620;293;129;0;0;0;0;0;0;
7647;14/11/2024 13:59;L54826;L;3004;3114;19360;239;131;0;0;0;0;0;0;
7648;14/11/2024 14:59;L54827;L;3004;3114;17280;317;133;0;0;0;0;0;0;
7649;14/11/2024 15:59;L54828;L;3004;3114;15520;288;135;0;0;0;0;0;0;
7650;14/11/2024 16:59;H37063;H;3004;3115;16620;290;137;0;0;0;0;0;0;
7651;14/11/2024 17:59;L54830;L;3003;3114;13430;577;142;0;0;0;0;0;0;
7652;14/11/2024 18:59;M22511;M;3004;3115;14760;326;144;0;0;0;0;0;0;
7653;14/11/2024 19:59;L54832;L;3003;3114;13460;511;147;0;0;0;0;0;0;
7654;14/11/2024 20:59;L54833;L;3004;3115;14920;446;149;0;0;0;0;0;0;
7655;14/11/2024 21:59;M22514;M;3003;3115;15400;415;151;0;0;0;0;0;0;
7656;14/11/2024 22:59;L54835;L;3004;3115;15960;325;154;0;0;0;0;0;0;
7657;14/11/2024 23:59;L54836;L;3005;3116;15410;478;156;0;0;0;0;0;0;
7658;15/11/2024 00:59;L54837;L;3005;3116;16610;300;158;0;0;0;0;0;0;
7659;15/11/2024 01:59;M22518;M;3004;3116;13590;554;160;0;0;0;0;0;0;
7660;15/11/2024 02:59;L54839;L;3005;3116;15280;424;163;0;0;0;0;0;0;
7661;15/11/2024 03:59;M22520;M;3005;3116;12460;;165;0;0;0;0;0;0;
7662;15/11/2024 04:59;L54841;L;3005;3116;15750;325;168;0;0;0;0;0;0;
7663;15/11/2024 05:59;M22522;M;3005;3116;16580;304;170;0;0;0;0;0;0;
7664;15/11/2024 06:59;L54843;L;3005;3116;13850;548;173;0;0;0;0;0;0;
7665;15/11/2024 07:59;H37078;H;3005;3117;14540;503;175;0;0;0;0;0;0;
7666;15/11/2024 08:59;L54845;L;3005;3116;14970;405;180;0;0;0;0;0;0;
7667;15/11/2024 09:59;M22526;M;3006;3117;14240;508;182;0;0;;0;0;0;
7668;15/11/2024 10:59;L54847;L;3006;3117;15280;439;185;0;0;0;0;0;0;
7669;15/11/2024 11:59;L54848;L;3006;3118;15390;370;187;0;0;0;0;0;0;
7670;15/11/2024 12:59;L54849;L;3007;3118;13360;584;189;1;0;0;0;1;0;
7671;15/11/2024 13:59;L54850;L;3005;3116;15250;376;191;0;0;0;0;0;0;
7672;15/11/2024 14:59;M22531;M;3005;3116;14560;511;193;0;0;0;0;0;0;
7673;15/11/2024 15:59;M22532;M;3005;3117;21410;172;196;0;0;0;0;0;0;
7674;15/11/2024 16:59;M22533;M;3005;3116;14760;391;199;0;0;0;0;0;0;
7675;15/11/2024 17:59;L54854;L;3005;3116;15090;472;202;0;0;0;0;0;0;
7676;15/11/2024 18:59;L54855;L;3005;3116;14470;454;204;0;0;0;0;0;0;
7677;15/11/2024 19:59;L54856;low;3006;3117;14480;491;206;0;0;0;0;0;0;
7678;15/11/2024 20:59;L54857;L;3006;3117;14280;526;208;0;0;0;0;0;0;
7679;15/11/2024 21:59;M22538;M;3006;3117;13890;521;210;0;0;0;0;0;0;
7680;15/11/2024 22:59;L54859;L;3007;3117;16350;324;213;0;0;0;0;0;0;
7681;15/11/2024 23:59;L54860;L;3007;3117;13950;437;215;0;0;0;0;0;0;
7682;16/11/2024 00:59;L54861;L;3007;3118;14430;437;217;0;0;0;0;0;0;
7683;16/11/2024 01:59;M22542;M;3007;3117;14120;491;219;0;0;0;0;0;0;
7684;16/11/2024 02:59;L54863;L;3007;3117;15240;435;222;0;0;0;0;0;0;
7685;16/11/2024 03:59;M22544;M;3007;3118;14070;424;224;0;0;0;0;0;0;
7686;16/11/2024 04:59;L54865;L;3008;3117;13970;435;227;0;0;0;0;0;0;Verificar vibração
7687;16/11/2024 05:59;M22546;M;3007;3117;15040;369;229;0;0;0;0;0;0;
7688;16/11/2024 06:59;M22547;M;3007;3117;20970;189;232;1;10;0;0;0;0;
7689;16/11/2024 07:59;L54868;L;3006;3117;15530;398;0;0;0;0;0;0;0;
7690;16/11/2024 08:59;L54869;L;3006;3117;14320;392;2;0;0;0;0;0;0;
7691;16/11/2024 09:59;M22550;M;3005;3116;15770;365;4;0;0;0;0;0;0;
7692;16/11/2024 10:59;M22551;M;3005;3115;13700;561;7;0;0;0;0;0;0;
7693;16/11/2024 11:59;H37106;H;3005;3116;15060;362;10;0;0;0;0;0;0;
7694;16/11/2024 12:59;L54873;L;3006;3116;19640;214;15;0;0;0;0;0;0;
7695;16/11/2024 13:59;H37108;H;3006;3117;15000;367;17;0;0;0;0;0;0;
7696;16/11/2024 14:59;L54875;L;3006;3117;14880;477;22;0;0;0;0;0;0;
7697;16/11/2024 15:59;H37110;H;3006;3115;12820;602;24;0;0;0;0;0;0;
7698;16/11/2024 16:59;L54877;L;3005;3114;14000;451;29;0;0;0;0;0;0;
7699;16/11/2024 17:59;L54878;L;3006;3115;14190;386;31;0;0;0;0;0;0;Verificar vibração
7700;16/11/2024 18:59;M22559;M;3007;3115;14410;406;33;0;0;0;0;0;0;
7701;16/11/2024 19:59;M22560;M;3007;3116;13480;625;36;0;0;0;0;0;0;
7702;16/11/2024 20:59;H37115;H;3008;3117;14680;387;39;0;0;0;0;0;0;
7703;16/11/2024 21:59;M22562;M;3007;3117;17010;308;44;0;0;0;0;0;0;
7704;16/11/2024 22:59;H37117;H;3007;3117;18640;236;47;0;0;0;0;0;0;
7705;16/11/2024 23:59;M22564;M;3006;3116;16300;;52;0;0;0;0;0;0;
7706;17/11/2024 00:59;L54885;L;3005;3115;13160;;55;0;0;0;0;0;0;
7707;17/11/2024 01:59;L54886;L;3005;3115;17080;312;57;0;0;0;0;0;0;
7708;17/11/2024 02:59;H37121;H;3005;3114;16790;275;59;0;0;0;0;0;0;
7709;17/11/2024 03:59;L54888;L;3005;3114;17090;323;64;0;0;0;0;0;0;
7710;17/11/2024 04:59;L54889;L;3005;3114;14450;415;66;0;0;0;0;0;0;Verificar vibração
7711;17/11/2024 05:59;M22570;M;3005;3114;13900;;68;0;0;0;0;0;0;
7712;17/11/2024 06:59;L54891;L;3004;3114;13090;555;71;0;0;0;0;0;0;
7713;17/11/2024 07:59;L54892;L;3005;3115;14990;376;73;0;0;0;0;0;0;
7714;17/11/2024 08:59;M22573;M;3005;3114;20720;188;75;0;0;0;0;0;0;
7715;17/11/2024 09:59;L54894;L;3005;3115;14870;430;78;0;0;0;0;0;0;
7716;17/11/2024 10:59;L54895;L;3005;3115;13020;496;80;0;0;0;0;0;0;
7717;17/11/2024 11:59;M22576;M;3005;3115;13780;482;82;0;0;0;0;0;0;
7718;17/11/2024 12:59;L54897;L;3005;3116;13650;530;85;0;0;0;0;0;0;Verificar vibração
7719;17/11/2024 13:59;H37132;H;3006;3117;14270;446;87;0;0;0;0;0;0;
7720;17/11/2024 14:59;H37133;H;3006;3117;15350;333;92;0;0;0;0;0;0;
7721;17/11/2024 15:59;H37134;H;3005;3116;14760;417;97;0;0;0;0;0;0;
7722;17/11/2024 16:59;L54901;L;3005;3116;14250;424;102;0;0;0;0;0;0;
7723;17/11/2024 17:59;L54902;L;3005;3117;14090;;104;0;0;0;0;0;0;
7724;17/11/2024 18:59;L54903;L;3005;3116;17300;302;106;0;0;0;0;0;0;
7725;17/11/2024 19:59;M22584;M;3005;3116;14540;414;108;0;0;0;0;0;0;
7726;17/11/2024 20:59;L54905;L;3006;3117;17440;269;111;0;0;0;0;0;0;
7727;17/11/2024 21:59;M22586;M;3008;3119;17610;290;113;0;0;0;0;0;0;
7728;17/11/2024 22:59;M22587;M;3007;3119;16570;309;116;0;0;0;0;0;0;Verificar vibração
7729;17/11/2024 23:59;L54908;L;3007;3118;14200;470;119;0;0;0;0;0;0;Verificar vibração
7730;18/11/2024 00:59;H37143;H;3007;3119;13290;592;121;0;0;0;0;0;0;
7731;18/11/2024 01:59;L54910;L;3006;3119;14720;442;126;0;0;0;0;0;0;
7732;18/11/2024 02:59;L54911;L;3006;3120;15660;301;128;0;0;0;0;0;0;
7733;18/11/2024 03:59;L54912;L;3006;3120;14300;;130;0;0;0;0;0;0;
7734;18/11/2024 04:59;L54913;low;3006;3120;14810;409;132;0;0;0;0;0;0;
7735;18/11/2024 05:59;L54914;L;3006;3120;16700;294;134;0;0;0;0;0;0;
7736;18/11/2024 06:59;L54915;L;3006;3120;14060;551;136;0;0;0;0;0;0;
7737;18/11/2024 07:59;H37150;H;3006;3121;13540;469;138;0;0;0;0;0;0;
7738;18/11/2024 08:59;M22597;M;3005;3120;19850;193;143;0;0;0;0;0;0;
7739;18/11/2024 09:59;M22598;M;3005;3120;12630;608;146;0;0;0;0;0;0;
7740;18/11/2024 10:59;L54919;L;3005;3119;15760;311;149;0;0;0;0;0;0;
7741;18/11/2024 11:59;L54920;low;3005;3120;14530;451;151;0;0;0;0;0;0;
7742;18/11/2024 12:59;L54921;L;3005;3120;14780;390;153;0;0;0;0;0;0;
7743;18/11/2024 13:59;M22602;M;3005;3119;13230;579;155;0;0;0;0;0;0;
7744;18/11/2024 14:59;L54923;L;3005;3119;17100;284;158;0;0;0;0;0;0;
7745;18/11/2024 15:59;L54924;L;3004;3117;13140;595;160;0;0;0;0;0;0;
7746;18/11/2024 16:59;L54925;L;3004;3117;14600;396;162;0;0;0;0;0;0;
7747;18/11/2024 17:59;M22606;M;3004;3117;15080;454;164;0;0;0;0;0;0;
7748;18/11/2024 18:59;M22607;M;3005;3118;13310;553;167;0;0;0;0;0;0;
7749;18/11/2024 19:59;L54928;L;3004;3117;15150;474;170;0;0;0;0;0;0;
7750;18/11/2024 20:59;L54929;L;3004;3116;16740;330;172;0;0;0;0;0;0;
7751;18/11/2024 21:59;L54930;L;3004;3117;14440;512;174;0;0;0;0;0;0;
7752;18/11/2024 22:59;M22611;M;3004;3117;13980;426;176;0;0;0;0;0;0;
7753;18/11/2024 23:59;M22612;M;3004;3117;18320;242;179;0;0;0;0;0;0;
7754;19/11/2024 00:59;M22613;M;3005;3118;15910;420;182;0;0;0;0;0;0;
7755;19/11/2024 01:59;M22614;M;3004;3117;14780;399;185;0;0;0;0;0;0;
7756;19/11/2024 02:59;M22615;M;3004;3118;13620;476;188;0;0;0;0;0;0;Verificar vibração
7757;19/11/2024 03:59;L54936;L;3005;3118;13680;579;191;1;0;0;0;1;0;
7758;19/11/2024 04:59;M22617;M;3003;3117;17230;283;193;0;0;0;0;0;0;Verificar vibração
7759;19/11/2024 05:59;L54938;L;3004;3118;16890;308;196;0;0;0;0;0;0;
7760;19/11/2024 06:59;L54939;L;3004;3118;12720;592;198;1;0;0;0;1;0;
7761;19/11/2024 07:59;M22620;medium;3004;3117;15110;330;200;0;0;0;0;0;0;
7762;19/11/2024 08:59;H37175;H;3004;3116;17150;308;203;0;0;0;0;0;0;
7763;19/11/2024 09:59;M22622;M;3003;3115;14000;438;0;0;0;0;0;0;0;
7764;19/11/2024 10:59;L54943;L;3004;3116;12000;766;3;1;0;0;10;0;0;
7765;19/11/2024 11:59;M22624;M;3004;3117;15550;387;5;0;0;0;0;0;0;
7766;19/11/2024 12:59;H37179;H;3003;3116;-9990;562;8;0;0;0;;0;0;
7767;19/11/2024 13:59;L54946;L;3003;3114;13180;527;13;0;0;0;0;0;0;
7768;19/11/2024 14:59;H37181;H;3002;3114;13190;546;15;0;0;0;0;0;0;
7769;19/11/2024 15:59;M22628;M;3002;3114;19600;209;20;0;0;0;0;0;0;Verificar vibração
7770;19/11/2024 16:59;L54949;L;3003;3115;15520;389;23;0;0;0;0;0;0;
7771;19/11/2024 17:59;L54950;L;3003;3115;15480;322;25;0;0;0;0;0;0;
7772;19/11/2024 18:59;L54951;L;3003;3116;17090;295;27;0;0;0;0;0;0;
7773;19/11/2024 19:59;H37186;H;3003;3115;14640;410;29;0;0;0;0;0;0;
7774;19/11/2024 20:59;L54953;L;3003;3114;17590;248;34;0;0;0;0;0;0;
7775;19/11/2024 21:59;L54954;L;3003;3115;16340;319;36;0;0;0;0;0;0;
7776;19/11/2024 22:59;L54955;L;3003;3115;16630;;38;0;0;0;0;0;0;
7777;19/11/2024 23:59;M22636;M;3003;3115;14450;473;40;0;0;0;0;0;0;
7778;20/11/2024 00:59;L54957;L;3003;3115;16950;256;43;0;0;0;0;0;0;
7779;20/11/2024 01:59;L54958;L;3004;3116;15170;390;45;0;0;0;0;0;0;
7780;20/11/2024 02:59;L54959;L;3005;3117;18110;268;47;0;0;0;0;0;0;
7781;20/11/2024 03:59;L54960;L;3004;3116;18150;235;49;0;0;0;0;0;0;
7782;20/11/2024 04:59;L54961;L;3004;3117;15130;;51;0;0;0;0;0;0;
7783;20/11/2024 05:59;M22642;M;3004;3116;15180;364;53;0;0;0;0;0;0;
7784;20/11/2024 06:59;L54963;L;3003;3115;16670;;56;0;0;0;0;0;0;
7785;20/11/2024 07:59;L54964;L;3003;3115;14030;601;58;0;0;0;0;0;0;
7786;20/11/2024 08:59;L54965;L;3002;3115;13830;421;60;0;0;0;0;0;0;
7787;20/11/2024 09:59;L54966;L;3003;3115;14660;462;62;0;0;0;0;0;0;
7788;20/11/2024 10:59;L54967;L;3003;3115;13780;475;64;0;0;0;0;0;0;
7789;20/11/2024 11:59;M22648;M;3002;3115;15470;;66;0;0;0;0;0;0;
7790;20/11/2024 12:59;L54969;L;3002;3115;14950;385;69;0;0;0;0;0;0;
